TF1,TF2,delta_oe_median,delta_oe_ct,delta_oe_pval,delta_oe_pval_corrected
ZNF143,ETS1,0.029156680000000018,1090,1.599549100747555e-138,3.7957300160739483e-135
ZNF143,GABPA,0.024495825000000006,638,1.6308210211302713e-63,3.869938283142134e-60
ZNF143,GMEB1,0.03566003999999999,1319,3.236903463662355e-207,7.681171919270769e-204
ZNF143,IRF1,0.03956953,947,1.3959625043083395e-170,3.3126190227236894e-167
ZNF143,JUND,0.03572252999999999,50,2.166636434608771e-07,0.0005141428259326613
ZNF143,MAX,0.052141115,319,8.361919071549493e-76,1.9842833956786946e-72
ZNF143,MITF,0.05736225500000001,250,2.0230837829796674e-71,4.80077781701075e-68
ZNF143,NEUROD1,0.02475341000000001,118,4.5800243861896e-16,1.0868397868427922e-12
ZNF143,NFIC,0.039973216500000006,150,1.588631510979685e-33,3.769822575554793e-30
ZNF143,NFYA,0.034803505000000005,164,3.153062205696186e-22,7.482216614117049e-19
ZNF143,NFYB,0.030025770000000007,262,2.041561086000015e-34,4.844624457078036e-31
ZNF143,NR2C1,0.035110489999999994,347,3.663177100293999e-61,8.69271925899766e-58
ZNF143,NRF1,0.04924906,1517,1.5731987324603563e-302,3.7332005921284254e-299
ZNF143,PKNOX1,0.06516728,67,2.372482573289897e-16,5.629901146416925e-13
ZNF143,REST,0.012067447999999996,90,9.13742290356092e-05,0.21683104550150062
ZNF143,RFX1,0.03845668000000001,156,9.119229790286436e-27,2.1639932292349713e-23
ZNF143,SP2,0.012633820000000011,62,3.233449268343865e-05,0.07672975113779991
ZNF143,USF1,0.06072311,417,5.1650346548049954e-108,1.2256627235852255e-104
ZNF143,USF2,0.05913282500000001,354,1.1676327932278758e-89,2.7707926183297492e-86
ZNF143,YY1,0.03505200000000003,307,2.586951162792005e-49,6.138835109305428e-46
ZNF143,ZBTB2,0.04539410099999999,680,3.852350008019544e-147,9.141626569030378e-144
ZNF143,ZBTB40,0.038064991,644,5.370839145978036e-112,1.2745001293405881e-108
ZNF143,ZEB2,0.038392755,1276,8.101819261612347e-209,1.9225617107806098e-205
ZNF143,ZNF143,0.04942818999999998,1500,2.727e-321,6.471746e-318
ZNF143,ZNF639,0.040553775,1011,4.8624312241410975e-211,1.1538549294886824e-207
ZNF316,ATF1,0.024763224000000014,91,1.965273237894483e-11,4.663593393523608e-08
ZNF316,ATF2,0.023141717499999995,90,1.5795510474829806e-08,3.748274635677113e-05
ZNF316,ATF3,0.021338090000000004,177,1.0708575049806021e-16,2.5411448593189687e-13
ZNF316,BACH1,0.03464332199999999,612,6.923266893460268e-74,1.6428912338181215e-70
ZNF316,BHLHE40,0.04012133999999998,132,8.271222684025713e-30,1.9627611429193017e-26
ZNF316,CEBPB,0.04196302400000001,78,5.046685189869964e-10,1.1975783955561424e-06
ZNF316,CREM,0.027092325000000004,82,1.4589166040674114e-11,3.4620091014519674e-08
ZNF316,CTCF,0.025194081999999993,171,2.120210750273469e-21,5.031260110398942e-18
ZNF316,E2F1,0.022664119999999996,92,4.661408177562811e-10,1.1061521605356552e-06
ZNF316,E2F4,0.024659707999999985,114,9.401957309936636e-13,2.231084469647964e-09
ZNF316,EGR1,0.02507719,435,2.5263719863193235e-38,5.995080723535754e-35
ZNF316,ELF1,0.0223533415,236,2.184664356296369e-23,5.1842085174912835e-20
ZNF316,ELF4,0.02997138499999999,54,1.158813628936107e-07,0.0002749864741465382
ZNF316,GABPA,0.02950196499999999,196,1.2270805190201161e-23,2.9118620716347356e-20
ZNF316,GMEB1,0.0258788025,70,6.116117117664332e-12,1.451354592021746e-08
ZNF316,IRF1,0.024250101999999996,142,1.3343179761235919e-16,3.1663365573412836e-13
ZNF316,JUND,0.03403199000000001,536,2.0799501235630866e-75,4.935721643215204e-72
ZNF316,KLF16,0.024626887,161,2.109832700711903e-15,5.006632998789346e-12
ZNF316,MAFF,0.03049690499999999,680,4.521142452842165e-69,1.0728671040594458e-65
ZNF316,MAFG,0.03894649,867,5.029343605247073e-125,1.1934632375251306e-121
ZNF316,MAFK,0.0289077375,644,5.079071902728166e-94,1.2052637625173938e-90
ZNF316,MAX,0.041037169,204,3.324136149864866e-38,7.888175083629327e-35
ZNF316,MITF,0.041566594,197,1.448482222370372e-33,3.437248313684893e-30
ZNF316,NFE2,0.03653860000000003,669,2.530866195717305e-86,6.005745482437164e-83
ZNF316,NFIC,0.029088969999999992,347,8.034044333415199e-46,1.9064787203194267e-42
ZNF316,NFYB,0.027141300000000007,111,5.91887817637167e-14,1.4045497912529972e-10
ZNF316,NR2C1,0.03641029000000001,88,3.265836137752792e-15,7.749829154887376e-12
ZNF316,NR2F2,0.007908034999999997,154,4.215178075289652e-06,0.010002617572662345
ZNF316,NR2F6,0.033953419999999984,153,3.324717204194812e-23,7.88955392555429e-20
ZNF316,NRF1,0.039862515,285,3.8416185461416504e-53,9.116160809994136e-50
ZNF316,REST,0.019815308000000004,89,8.259594459903716e-07,0.001960001765335152
ZNF316,RFX1,0.036894752,112,1.4067821412123366e-17,3.3382940210968744e-14
ZNF316,SMAD1,0.022585350000000004,69,1.6453189043714892e-07,0.00039043417600735436
ZNF316,SOX6,0.03259092000000001,89,1.3465251403039102e-12,3.1953041579411787e-09
ZNF316,STAT5A,0.024608619999999998,145,3.3473849189169386e-13,7.943344412589895e-10
ZNF316,TAL1,0.027966546999999994,244,1.086452018155041e-25,2.578150639081912e-22
ZNF316,TCF12,0.03404389,82,5.162836376538436e-10,1.225141072152571e-06
ZNF316,TEAD4,0.023816907000000002,255,1.461557079246246e-22,3.468274949051342e-19
ZNF316,USF1,0.03752724699999999,263,6.358873495423635e-46,1.5089606804640285e-42
ZNF316,USF2,0.04152181999999999,209,2.9269487793740237e-41,6.945649453454558e-38
ZNF316,YY1,0.041121015000000004,156,1.702404863949482e-28,4.039806742152121e-25
ZNF316,ZBTB2,0.029687400000000003,113,2.6855207750374883e-18,6.37274079916396e-15
ZNF316,ZBTB40,0.025416350000000008,128,5.0189556284461513e-17,1.1909981706302718e-13
ZNF316,ZEB2,0.030362460000000008,75,3.8421672906665185e-10,9.117462980751649e-07
ZNF316,ZNF316,0.039503169999999976,918,1.5183125846790348e-144,3.6029557634433495e-141
ZNF316,ZNF639,0.0258156835,172,2.219265320375379e-29,5.266316605250774e-26
ZNF639,ATF1,0.026445898,1298,1.2773058262778704e-162,3.0310467257573865e-159
ZNF639,ATF2,0.0396955935,494,1.4133303594738946e-93,3.3538329430315516e-90
ZNF639,ATF3,0.022754109999999994,587,4.497607112059724e-61,1.0672821676917724e-57
ZNF639,BACH1,0.028121820000000006,77,1.6338551062833292e-12,3.8771381672103404e-09
ZNF639,BHLHE40,0.046256362999999995,1489,9.9237048816e-314,2.35489516841236e-310
ZNF639,CEBPB,0.036442888500000006,160,2.7719474380226197e-23,6.577831270427677e-20
ZNF639,CREB1,0.04197834999999999,932,1.0140084176518364e-204,2.4062419750878076e-201
ZNF639,CREM,0.031136380000000005,2254,0.0,0.0
ZNF639,CTCF,0.027107357000000002,1284,3.6104080055227955e-187,8.567498197105593e-184
ZNF639,E2F1,0.037694689999999975,1041,8.490914463671011e-193,2.014894002229131e-189
ZNF639,E2F4,0.03543587100000001,4672,0.0,0.0
ZNF639,EGR1,0.02650253999999999,6735,0.0,0.0
ZNF639,ELF1,0.030346266,3107,0.0,0.0
ZNF639,ELF4,0.034893469999999996,872,1.0748321050049456e-174,2.550576585176736e-171
ZNF639,ETS1,0.015842754999999997,688,1.436119320515359e-59,3.4079111475829468e-56
ZNF639,FOXK2,0.031887579999999985,110,8.453987421248149e-17,2.0061312150621858e-13
ZNF639,GABPA,0.01284325,2499,3.378401548358971e-139,8.016946874255839e-136
ZNF639,GMEB1,0.021207100000000034,1463,1.6642541590797618e-166,3.9492751194962747e-163
ZNF639,IRF1,0.03904081000000001,5639,0.0,0.0
ZNF639,JUND,0.022030824000000004,145,9.818397268261784e-18,2.3299056717585213e-14
ZNF639,KLF16,0.01521313000000002,57,5.440821425780425e-06,0.01291106924337695
ZNF639,MAFF,0.01445438249999998,78,7.319242510286657e-07,0.0017368562476910239
ZNF639,MAFG,0.03555181000000002,131,4.344813349661421e-30,1.0310242078746552e-26
ZNF639,MAFK,0.03397135,135,2.1532401478081338e-26,5.109638870748702e-23
ZNF639,MAX,0.03243476399999999,1791,0.0,0.0
ZNF639,MITF,0.04718322000000001,751,1.43055041443312e-190,3.3946961334497937e-187
ZNF639,NEUROD1,0.03015687749999999,470,1.7250629407476223e-87,4.0935743583941077e-84
ZNF639,NFE2,0.017288116,120,1.4160308785233653e-08,3.360241274735946e-05
ZNF639,NFIC,0.0355873675,616,6.833488446930375e-142,1.621586808456578e-138
ZNF639,NFYA,0.028965119999999997,543,6.3730461607323e-67,1.5123238539417748e-63
ZNF639,NFYB,0.021886324999999998,889,1.4757550755887838e-95,3.501966794372184e-92
ZNF639,NR2C1,0.023056110000000005,817,1.8762818389916642e-113,4.452416803927219e-110
ZNF639,NR2F2,0.032814759,52,1.2673696102638264e-09,3.00746808515606e-06
ZNF639,NR2F6,0.037863812,142,7.9494262686465265e-25,1.886398853549821e-21
ZNF639,NRF1,0.038461218000000005,15290,0.0,0.0
ZNF639,PKNOX1,0.03407795500000001,380,6.858733300166962e-63,1.6275774121296203e-59
ZNF639,REST,0.005165914999999993,249,0.0042639705915566576,1.0
ZNF639,RFX1,0.038340940000000004,1040,3.7413046082432234e-172,8.878115835361169e-169
ZNF639,SMAD1,0.0239192045,158,3.907686099629028e-21,9.272939114419683e-18
ZNF639,SP2,0.006561280000000003,293,0.0025357566086269896,1.0
ZNF639,STAT5A,0.04339807999999995,61,3.6765504042522737e-20,8.724454109290646e-17
ZNF639,TAL1,0.029347638000000002,95,1.5377315666390953e-13,3.649037007634573e-10
ZNF639,TEAD4,0.026323511999999997,87,2.1287050015464967e-15,5.0514169686698366e-12
ZNF639,USF1,0.04986130999999999,1493,0.0,0.0
ZNF639,USF2,0.04584077,1241,2.6724887014841586e-287,6.341815688621908e-284
ZNF639,YY1,0.02285530999999999,1503,4.620126336334891e-174,1.0963559796122698e-170
ZNF639,ZBTB2,0.03630915,9818,0.0,0.0
ZNF639,ZBTB40,0.03249137099999999,2257,0.0,0.0
ZNF639,ZEB2,0.024921499,657,2.511575174969913e-87,5.959967890203603e-84
ZNF639,ZNF143,0.040553775,1011,4.8624312241410975e-211,1.1538549294886824e-207
ZNF639,ZNF316,0.0258156835,172,2.219265320375379e-29,5.266316605250774e-26
ZNF639,ZNF639,0.04578662,13209,0.0,0.0
